Date,Total_kWh,Hour_of_Day,Day_of_week,Holiday,Weekend,Weekday,Working_Hour,Noon,Temperature,Dew Point,Humidity,Pressure,Solar
2018-07-12 08:00:00,616.7009999999999,8,3,0,0,1,1,0,28.7,24.0,76,1004.06,202
2018-07-12 09:00:00,570.8678333333334,9,3,0,0,1,1,0,29.2,24.1,74,1004.4,258
2018-07-12 10:00:00,567.6768333333333,10,3,0,0,1,1,0,30.3,24.0,69,1004.4,352
2018-07-12 11:00:00,458.91566666666665,11,3,0,0,1,1,0,30.8,23.9,67,1004.06,668
2018-07-12 12:00:00,259.76266666666663,12,3,0,0,1,0,1,31.2,23.8,65,1003.39,364
2018-07-12 13:00:00,646.152,13,3,0,0,1,1,0,31.2,24.1,66,1003.05,297
2018-07-12 14:00:00,595.3581666666666,14,3,0,0,1,1,0,31.3,23.9,65,1002.03,376
2018-07-12 15:00:00,613.1845,15,3,0,0,1,1,0,32.2,24.5,64,1001.36,287
2018-07-12 16:00:00,463.40583333333336,16,3,0,0,1,1,0,29.8,25.6,78,1001.02,179
2018-07-12 17:00:00,336.99316666666664,17,3,0,0,1,0,0,27.8,24.4,82,1001.36,56
2018-07-12 18:00:00,340.36483333333337,18,3,0,0,1,0,0,28.3,24.9,82,1001.36,18
2018-07-12 19:00:00,328.8186666666667,19,3,0,0,1,0,0,29.6,24.2,73,1002.03,0
2018-07-12 20:00:00,277.644,20,3,0,0,1,0,0,29.8,23.2,68,1002.71,0
2018-07-12 21:00:00,255.6781666666667,21,3,0,0,1,0,0,29.2,23.4,71,1003.73,0
2018-07-12 22:00:00,163.89666666666665,22,3,0,0,1,0,0,29.4,23.4,70,1004.4,0
2018-07-12 23:00:00,158.13916666666668,23,3,0,0,1,0,0,28.5,23.6,75,1004.4,0
2018-07-13 00:00:00,156.3943333333333,0,4,0,0,1,0,0,28.3,23.7,76,1004.06,0
2018-07-13 01:00:00,148.79916666666668,1,4,0,0,1,0,0,28.0,23.8,78,1003.73,0
2018-07-13 02:00:00,149.54149999999998,2,4,0,0,1,0,0,27.8,23.8,79,1003.05,0
2018-07-13 03:00:00,150.00783333333334,3,4,0,0,1,0,0,27.6,23.6,79,1002.37,0
2018-07-13 04:00:00,165.558,4,4,0,0,1,0,0,27.3,23.4,79,1002.03,0
2018-07-13 05:00:00,176.36933333333334,5,4,0,0,1,0,0,27.4,23.4,79,1002.03,0
2018-07-13 06:00:00,205.661,6,4,0,0,1,0,0,27.4,23.3,78,1002.37,0
2018-07-13 07:00:00,347.96316666666667,7,4,0,0,1,0,0,27.7,23.1,76,1003.05,84
2018-07-13 08:00:00,625.0326666666666,8,4,0,0,1,1,0,28.4,23.1,73,1003.39,246
2018-07-13 09:00:00,576.2993333333333,9,4,0,0,1,1,0,29.4,23.1,69,1003.73,364
2018-07-13 10:00:00,557.4888333333333,10,4,0,0,1,1,0,30.3,23.8,68,1003.73,457
2018-07-13 11:00:00,466.0523333333333,11,4,0,0,1,1,0,31.7,23.8,63,1003.39,446
2018-07-13 12:00:00,254.0765,12,4,0,0,1,0,1,32.1,23.3,60,1003.05,251
2018-07-13 13:00:00,616.1658333333334,13,4,0,0,1,1,0,32.6,23.3,58,1002.37,221
2018-07-13 14:00:00,562.5251666666667,14,4,0,0,1,1,0,31.9,24.6,65,1001.69,264
2018-07-13 15:00:00,577.5541666666667,15,4,0,0,1,1,0,31.5,24.4,66,1001.36,178
2018-07-13 16:00:00,437.3511666666666,16,4,0,0,1,1,0,31.5,24.9,68,1000.34,91
2018-07-13 17:00:00,318.611,17,4,0,0,1,0,0,30.9,24.6,69,1000.34,120
2018-07-13 18:00:00,343.4093333333333,18,4,0,0,1,0,0,30.5,24.4,70,1000.68,58
2018-07-13 19:00:00,304.0348333333333,19,4,0,0,1,0,0,29.7,25.1,76,1001.69,0
2018-07-13 20:00:00,178.25383333333335,20,4,0,0,1,0,0,29.3,24.8,77,1002.71,0
2018-07-13 21:00:00,141.54983333333334,21,4,0,0,1,0,0,28.9,24.7,78,1003.39,0
2018-07-13 22:00:00,133.00283333333334,22,4,0,0,1,0,0,29.1,24.0,74,1004.06,0
2018-07-13 23:00:00,134.20783333333333,23,4,0,0,1,0,0,29.1,23.6,72,1004.4,0
2018-07-14 00:00:00,131.714,0,5,0,1,0,0,0,28.8,23.3,72,1004.06,0
2018-07-14 01:00:00,107.37833333333332,1,5,0,1,0,0,0,28.7,23.1,72,1004.06,0
2018-07-14 02:00:00,109.97616666666669,2,5,0,1,0,0,0,28.5,22.9,72,1003.39,0
2018-07-14 03:00:00,108.4675,3,5,0,1,0,0,0,28.4,22.9,72,1002.71,0
2018-07-14 04:00:00,116.96516666666663,4,5,0,1,0,0,0,28.3,23.0,73,1002.37,0
2018-07-14 05:00:00,96.87033333333332,5,5,0,1,0,0,0,28.2,23.6,76,1002.37,0
2018-07-14 06:00:00,85.05883333333334,6,5,0,1,0,0,0,28.0,23.6,77,1002.71,0
2018-07-14 07:00:00,89.72766666666668,7,5,0,1,0,0,0,28.1,23.7,77,1003.05,76
2018-07-14 08:00:00,181.44833333333327,8,5,0,1,0,1,0,28.2,23.8,77,1003.39,135
2018-07-14 09:00:00,196.9033333333333,9,5,0,1,0,1,0,29.5,23.9,72,1003.73,329
2018-07-14 10:00:00,197.8275,10,5,0,1,0,1,0,30.1,23.3,67,1003.73,385
2018-07-14 11:00:00,202.368,11,5,0,1,0,1,0,30.9,23.8,66,1003.73,352
2018-07-14 12:00:00,135.22033333333334,12,5,0,1,0,0,1,31.4,23.8,64,1003.05,197
2018-07-14 13:00:00,131.48833333333334,13,5,0,1,0,1,0,31.2,23.8,65,1002.71,86
2018-07-14 14:00:00,125.61483333333337,14,5,0,1,0,1,0,31.3,24.4,67,1002.03,202
2018-07-14 15:00:00,140.34133333333335,15,5,0,1,0,1,0,31.3,24.7,68,1001.36,174
2018-07-14 16:00:00,136.25983333333332,16,5,0,1,0,1,0,29.9,25.4,77,1001.02,118
2018-07-14 17:00:00,121.06583333333332,17,5,0,1,0,0,0,28.7,24.9,80,1001.36,84
2018-07-14 18:00:00,162.92749999999998,18,5,0,1,0,0,0,27.0,24.8,88,1001.69,46
2018-07-14 19:00:00,171.30416666666667,19,5,0,1,0,0,0,28.2,25.3,84,1002.03,0
2018-07-14 20:00:00,159.62599999999995,20,5,0,1,0,0,0,28.6,26.0,86,1003.39,0
2018-07-14 21:00:00,138.65550000000005,21,5,0,1,0,0,0,29.0,26.2,85,1004.06,0
2018-07-14 22:00:00,139.37266666666665,22,5,0,1,0,0,0,29.2,26.2,84,1004.74,0
2018-07-14 23:00:00,129.932,23,5,0,1,0,0,0,29.3,24.2,74,1005.08,0
2018-07-15 00:00:00,118.67816666666666,0,6,0,1,0,0,0,28.9,24.3,76,1005.42,0
2018-07-15 01:00:00,119.99933333333333,1,6,0,1,0,0,0,28.7,23.8,75,1004.4,0
2018-07-15 02:00:00,73.41483333333332,2,6,0,1,0,0,0,28.5,23.6,75,1004.06,0
2018-07-15 03:00:00,82.21499999999999,3,6,0,1,0,0,0,28.3,23.5,75,1003.05,0
2018-07-15 04:00:00,92.5,4,6,0,1,0,0,0,28.2,24.2,79,1003.05,0
2018-07-15 05:00:00,88.48366666666665,5,6,0,1,0,0,0,28.1,24.3,80,1003.05,0
2018-07-15 06:00:00,85.39016666666666,6,6,0,1,0,0,0,28.1,24.6,81,1003.73,0
2018-07-15 07:00:00,87.23366666666668,7,6,0,1,0,0,0,28.4,24.6,80,1004.4,74
2018-07-15 08:00:00,95.005,8,6,0,1,0,1,0,29.0,24.3,76,1004.74,204
2018-07-15 09:00:00,93.50833333333333,9,6,0,1,0,1,0,29.2,24.3,75,1005.42,237
2018-07-15 10:00:00,109.97833333333332,10,6,0,1,0,1,0,29.6,23.8,71,1005.08,369
2018-07-15 11:00:00,140.73000000000002,11,6,0,1,0,1,0,30.3,23.7,68,1004.4,468
2018-07-15 12:00:00,130.622,12,6,0,1,0,0,1,31.6,22.8,60,1004.06,241
2018-07-15 13:00:00,133.72499999999997,13,6,0,1,0,1,0,32.6,22.9,57,1003.39,979
2018-07-15 14:00:00,141.56033333333335,14,6,0,1,0,1,0,32.3,23.8,61,1003.05,322
2018-07-15 15:00:00,171.33266666666665,15,6,0,1,0,1,0,31.0,23.7,65,1003.05,241
2018-07-15 16:00:00,158.70016666666666,16,6,0,1,0,1,0,30.8,23.7,66,1002.71,197
2018-07-15 17:00:00,155.62366666666665,17,6,0,1,0,0,0,30.6,24.0,68,1003.05,149
2018-07-15 18:00:00,177.117,18,6,0,1,0,0,0,29.5,24.6,75,1003.39,14
2018-07-15 19:00:00,127.62383333333337,19,6,0,1,0,0,0,27.8,25.2,86,1003.73,0
2018-07-15 20:00:00,126.16516666666664,20,6,0,1,0,0,0,27.7,25.3,87,1004.74,0
2018-07-15 21:00:00,116.8995,21,6,0,1,0,0,0,27.8,25.4,87,1005.42,0
2018-07-15 22:00:00,116.34933333333336,22,6,0,1,0,0,0,28.6,25.0,81,1005.76,0
2018-07-15 23:00:00,87.64800000000001,23,6,0,1,0,0,0,28.6,24.3,78,1006.1,0
2018-07-16 00:00:00,83.57499999999999,0,0,0,0,1,0,0,28.6,24.1,77,1005.76,0
2018-07-16 01:00:00,84.54766666666666,1,0,0,0,1,0,0,28.4,23.9,77,1005.08,0
2018-07-16 02:00:00,85.148,2,0,0,0,1,0,0,27.8,24.1,80,1004.4,0
2018-07-16 03:00:00,89.34249999999999,3,0,0,0,1,0,0,27.8,24.1,80,1004.06,0
2018-07-16 04:00:00,114.26183333333334,4,0,0,0,1,0,0,27.7,24.1,81,1003.73,0
2018-07-16 05:00:00,123.95133333333332,5,0,0,0,1,0,0,27.5,24.3,83,1004.06,0
2018-07-16 06:00:00,153.5738333333333,6,0,0,0,1,0,0,27.3,24.2,83,1004.06,0
2018-07-16 07:00:00,334.5288333333333,7,0,0,0,1,0,0,27.7,24.5,83,1004.4,35
2018-07-16 08:00:00,749.2323333333333,8,0,0,0,1,1,0,28.4,24.4,79,1004.06,70
2018-07-16 09:00:00,703.4205,9,0,0,0,1,1,0,28.4,24.4,79,1004.74,188
2018-07-16 10:00:00,678.5723333333333,10,0,0,0,1,1,0,29.4,24.5,75,1005.08,448
2018-07-16 11:00:00,507.8176666666667,11,0,0,0,1,1,0,30.7,24.3,69,1004.74,455
2018-07-16 12:00:00,285.3566666666666,12,0,0,0,1,0,1,30.6,24.2,69,1004.74,281
2018-07-16 13:00:00,710.7325,13,0,0,0,1,1,0,30.8,24.4,69,1004.4,373
2018-07-16 14:00:00,621.1680000000001,14,0,0,0,1,1,0,30.2,24.8,73,1003.73,348
2018-07-16 15:00:00,600.4188333333333,15,0,0,0,1,1,0,30.4,24.6,71,1002.37,376
2018-07-16 16:00:00,557.7668333333332,16,0,0,0,1,1,0,30.2,24.3,71,1002.37,107
2018-07-16 17:00:00,338.9263333333333,17,0,0,0,1,0,0,29.4,24.5,75,1002.37,97
2018-07-16 18:00:00,308.5915,18,0,0,0,1,0,0,29.4,24.6,75,1002.71,30
2018-07-16 19:00:00,281.154,19,0,0,0,1,0,0,28.8,24.2,76,1002.71,0
2018-07-16 20:00:00,244.2888333333333,20,0,0,0,1,0,0,28.7,23.8,75,1003.39,0
2018-07-16 21:00:00,205.9878333333333,21,0,0,0,1,0,0,28.5,24.3,78,1003.73,0
2018-07-16 22:00:00,171.20299999999995,22,0,0,0,1,0,0,28.3,24.1,78,1004.4,0
2018-07-16 23:00:00,152.78416666666666,23,0,0,0,1,0,0,28.0,24.2,80,1004.74,0
2018-07-17 00:00:00,151.423,0,1,0,0,1,0,0,27.3,24.3,84,1004.4,0
2018-07-17 01:00:00,146.47799999999998,1,1,0,0,1,0,0,27.1,24.4,85,1003.73,0
2018-07-17 02:00:00,143.93666666666667,2,1,0,0,1,0,0,26.7,24.4,87,1003.05,0
2018-07-17 03:00:00,131.2758333333333,3,1,0,0,1,0,0,26.2,24.4,90,1002.37,0
2018-07-17 04:00:00,145.01383333333334,4,1,0,0,1,0,0,26.3,24.5,90,1002.03,0
2018-07-17 05:00:00,191.4175,5,1,0,0,1,0,0,26.3,24.7,91,1001.69,0
2018-07-17 06:00:00,166.0715,6,1,0,0,1,0,0,26.3,24.7,91,1002.03,0
2018-07-17 07:00:00,322.72883333333334,7,1,0,0,1,0,0,26.4,25.1,92,1002.71,21
2018-07-17 08:00:00,640.6046666666666,8,1,0,0,1,1,0,26.7,25.1,91,1002.71,70
2018-07-17 09:00:00,600.6975,9,1,0,0,1,1,0,26.9,25.0,89,1002.71,128
2018-07-17 10:00:00,575.3895,10,1,0,0,1,1,0,27.6,24.7,84,1002.71,248
2018-07-17 11:00:00,450.3675,11,1,0,0,1,1,0,28.1,24.3,80,1002.71,292
2018-07-17 12:00:00,245.13516666666663,12,1,0,0,1,0,1,28.6,24.3,78,1002.03,149
2018-07-17 13:00:00,602.8653333333333,13,1,0,0,1,1,0,28.4,24.8,81,1001.36,165
2018-07-17 14:00:00,535.9043333333334,14,1,0,0,1,1,0,28.6,24.6,79,1001.02,188
2018-07-17 15:00:00,521.7191666666666,15,1,0,0,1,1,0,28.8,24.6,78,1000.68,195
2018-07-17 16:00:00,402.7246666666666,16,1,0,0,1,1,0,28.2,25.0,83,999.66,79
2018-07-17 17:00:00,255.91783333333333,17,1,0,0,1,0,0,28.1,25.3,85,999.32,77
2018-07-17 18:00:00,263.9955,18,1,0,0,1,0,0,28.1,25.3,85,999.66,26
2018-07-17 19:00:00,253.70066666666665,19,1,0,0,1,0,0,27.8,25.8,89,1000.0,0
2018-07-17 20:00:00,212.79166666666669,20,1,0,0,1,0,0,27.7,25.7,89,1000.34,0
2018-07-17 21:00:00,118.0278333333333,21,1,0,0,1,0,0,27.9,25.5,87,1001.02,0
2018-07-17 22:00:00,107.68683333333334,22,1,0,0,1,0,0,27.4,25.4,89,1001.36,0
2018-07-17 23:00:00,104.59483333333333,23,1,0,0,1,0,0,27.8,25.0,85,1001.36,0
2018-07-18 00:00:00,104.5095,0,2,0,0,1,0,0,27.9,24.9,84,1001.02,0
2018-07-18 01:00:00,103.14249999999998,1,2,0,0,1,0,0,27.9,24.3,81,1000.34,0
2018-07-18 02:00:00,104.33416666666666,2,2,0,0,1,0,0,27.7,24.9,85,999.66,0
2018-07-18 03:00:00,99.42366666666666,3,2,0,0,1,0,0,27.3,24.6,85,999.32,0
2018-07-18 04:00:00,112.01966666666664,4,2,0,0,1,0,0,27.1,24.2,84,999.32,0
2018-07-18 05:00:00,106.397,5,2,0,0,1,0,0,27.0,23.9,83,999.66,0
2018-07-18 06:00:00,140.2575,6,2,0,0,1,0,0,27.3,24.1,83,999.66,0
2018-07-18 07:00:00,333.98583333333335,7,2,0,0,1,0,0,27.2,23.8,82,1000.34,90
2018-07-18 08:00:00,619.352,8,2,0,0,1,1,0,27.6,24.1,81,1000.68,137
2018-07-18 09:00:00,576.2416666666667,9,2,0,0,1,1,0,28.3,24.6,80,1001.36,322
2018-07-18 10:00:00,519.9116666666666,10,2,0,0,1,1,0,29.1,23.9,74,1001.36,230
2018-07-18 11:00:00,436.473,11,2,0,0,1,1,0,28.8,23.9,75,1001.36,130
2018-07-18 12:00:00,249.1433333333333,12,2,0,0,1,0,1,28.9,23.8,74,1001.02,290
2018-07-18 13:00:00,617.0126666666666,13,2,0,0,1,1,0,29.2,23.7,72,1000.34,330
2018-07-18 14:00:00,590.2391666666666,14,2,0,0,1,1,0,30.1,24.4,72,999.32,323
2018-07-18 15:00:00,588.0065,15,2,0,0,1,1,0,31.8,24.2,64,998.98,392
2018-07-18 16:00:00,418.029,16,2,0,0,1,1,0,32.1,24.4,64,998.98,309
2018-07-18 17:00:00,299.4471666666666,17,2,0,0,1,0,0,29.7,25.0,76,999.32,83
2018-07-18 18:00:00,318.152,18,2,0,0,1,0,0,29.7,25.4,78,999.66,23
2018-07-18 19:00:00,314.56249999999994,19,2,0,0,1,0,0,29.5,23.7,71,1000.0,0
2018-07-18 20:00:00,193.4878333333333,20,2,0,0,1,0,0,28.9,23.4,72,1000.34,0
2018-07-18 21:00:00,157.13683333333336,21,2,0,0,1,0,0,28.6,23.0,72,1001.36,0
2018-07-18 22:00:00,154.71800000000002,22,2,0,0,1,0,0,28.3,23.0,73,1001.69,0
2018-07-18 23:00:00,129.76683333333332,23,2,0,0,1,0,0,28.0,23.8,78,1002.37,0
2018-07-19 00:00:00,125.621,0,3,0,0,1,0,0,27.8,23.7,78,1002.03,0
2018-07-19 01:00:00,123.80166666666666,1,3,0,0,1,0,0,27.9,23.5,77,1001.69,0
2018-07-19 02:00:00,123.02466666666668,2,3,0,0,1,0,0,27.9,23.3,76,1001.36,0
2018-07-19 03:00:00,121.87433333333334,3,3,0,0,1,0,0,28.0,23.6,77,1001.36,0
2018-07-19 04:00:00,141.115,4,3,0,0,1,0,0,28.0,23.6,77,1001.36,0
2018-07-19 05:00:00,172.94649999999996,5,3,0,0,1,0,0,28.0,24.0,79,1001.36,0
2018-07-19 06:00:00,170.96383333333335,6,3,0,0,1,0,0,27.6,24.4,83,1001.69,0
2018-07-19 07:00:00,301.4796666666666,7,3,0,0,1,0,0,26.5,24.7,90,1002.37,40
2018-07-19 08:00:00,595.4408333333333,8,3,0,0,1,1,0,26.7,24.8,89,1002.71,162
2018-07-19 09:00:00,564.2011666666666,9,3,0,0,1,1,0,26.8,25.1,90,1003.39,153
2018-07-19 10:00:00,544.4668333333333,10,3,0,0,1,1,0,27.5,25.2,87,1003.73,213
2018-07-19 11:00:00,458.5183333333333,11,3,0,0,1,1,0,29.1,25.5,81,1003.39,520
2018-07-19 12:00:00,240.62466666666663,12,3,0,0,1,0,1,30.3,25.6,76,1002.71,246
2018-07-19 13:00:00,609.3113333333333,13,3,0,0,1,1,0,30.2,24.8,73,1002.37,355
2018-07-19 14:00:00,570.0618333333333,14,3,0,0,1,1,0,30.7,24.6,70,1001.69,381
2018-07-19 15:00:00,550.1823333333333,15,3,0,0,1,1,0,31.4,24.1,65,1001.36,557
2018-07-19 16:00:00,400.19866666666667,16,3,0,0,1,1,0,30.4,25.1,73,1001.36,330
2018-07-19 17:00:00,239.5195,17,3,0,0,1,0,0,30.3,24.9,73,1001.36,183
2018-07-19 18:00:00,313.4045,18,3,0,0,1,0,0,29.7,24.8,75,1001.69,74
2018-07-19 19:00:00,283.37249999999995,19,3,0,0,1,0,0,29.1,24.6,77,1002.71,0
2018-07-19 20:00:00,235.6756666666667,20,3,0,0,1,0,0,28.9,24.9,79,1003.05,0
2018-07-19 21:00:00,218.47800000000004,21,3,0,0,1,0,0,29.1,24.7,77,1003.73,0
2018-07-19 22:00:00,150.21416666666664,22,3,0,0,1,0,0,29.2,25.0,78,1004.4,0
2018-07-19 23:00:00,145.2955,23,3,0,0,1,0,0,29.1,24.9,78,1004.74,0
2018-07-20 00:00:00,146.7218333333333,0,4,0,0,1,0,0,28.8,25.2,81,1004.4,0
2018-07-20 01:00:00,146.34266666666667,1,4,0,0,1,0,0,28.7,25.3,82,1003.73,0
2018-07-20 02:00:00,147.2095,2,4,0,0,1,0,0,28.7,25.3,82,1003.39,0
2018-07-20 03:00:00,147.14200000000002,3,4,0,0,1,0,0,28.7,25.3,82,1003.05,0
2018-07-20 04:00:00,162.60399999999996,4,4,0,0,1,0,0,28.7,25.5,83,1003.05,0
2018-07-20 05:00:00,185.6383333333333,5,4,0,0,1,0,0,28.6,25.7,84,1003.39,0
2018-07-20 06:00:00,203.9375,6,4,0,0,1,0,0,28.5,25.6,84,1004.06,0
2018-07-20 07:00:00,376.3426666666667,7,4,0,0,1,0,0,28.9,25.5,82,1004.4,74
2018-07-20 08:00:00,667.5741666666667,8,4,0,0,1,1,0,29.4,25.6,80,1005.08,162
2018-07-20 09:00:00,619.2185,9,4,0,0,1,1,0,30.1,25.6,77,1005.42,362
2018-07-20 10:00:00,632.3494999999999,10,4,0,0,1,1,0,31.7,26.0,72,1005.42,803
2018-07-20 11:00:00,474.03133333333335,11,4,0,0,1,1,0,31.5,25.6,71,1005.08,417
2018-07-20 12:00:00,276.1905,12,4,0,0,1,0,1,32.4,25.5,67,1004.74,352
2018-07-20 13:00:00,680.2966666666666,13,4,0,0,1,1,0,32.1,25.7,69,1004.06,301
2018-07-20 14:00:00,593.8108333333333,14,4,0,0,1,1,0,32.5,25.6,67,1003.39,264
2018-07-20 15:00:00,571.633,15,4,0,0,1,1,0,30.4,26.2,78,1003.05,19
2018-07-20 16:00:00,460.2526666666666,16,4,0,0,1,1,0,29.0,26.2,85,1003.05,49
2018-07-20 17:00:00,317.95050000000003,17,4,0,0,1,0,0,29.7,26.4,83,1003.05,23
2018-07-20 18:00:00,332.5585,18,4,0,0,1,0,0,29.9,26.7,83,1003.39,62
2018-07-20 19:00:00,330.8373333333334,19,4,0,0,1,0,0,29.8,26.6,83,1003.39,0
2018-07-20 20:00:00,217.03066666666663,20,4,0,0,1,0,0,29.9,26.1,80,1004.06,0
2018-07-20 21:00:00,173.2078333333333,21,4,0,0,1,0,0,29.9,25.7,78,1005.08,0
2018-07-20 22:00:00,154.44699999999995,22,4,0,0,1,0,0,29.9,25.7,78,1005.76,0
2018-07-20 23:00:00,134.015,23,4,0,0,1,0,0,29.2,26.4,85,1006.1,0
2018-07-21 00:00:00,134.76966666666667,0,5,0,1,0,0,0,29.1,26.5,86,1005.76,0
2018-07-21 01:00:00,134.711,1,5,0,1,0,0,0,29.3,25.7,81,1005.08,0
2018-07-21 02:00:00,134.33749999999998,2,5,0,1,0,0,0,29.3,25.1,78,1004.74,0
2018-07-21 03:00:00,135.61316666666667,3,5,0,1,0,0,0,29.0,25.2,80,1004.4,0
2018-07-21 04:00:00,144.54183333333333,4,5,0,1,0,0,0,28.7,25.1,81,1004.4,0
2018-07-21 05:00:00,145.04166666666669,5,5,0,1,0,0,0,28.7,25.1,81,1004.4,0
2018-07-21 06:00:00,124.655,6,5,0,1,0,0,0,28.8,25.2,81,1005.08,0
2018-07-21 07:00:00,154.17149999999998,7,5,0,1,0,0,0,28.9,25.3,81,1005.42,65
2018-07-21 08:00:00,217.29416666666668,8,5,0,1,0,1,0,29.4,25.2,78,1005.76,183
2018-07-21 09:00:00,210.94166666666663,9,5,0,1,0,1,0,30.8,25.4,73,1006.43,396
2018-07-21 10:00:00,244.64500000000004,10,5,0,1,0,1,0,31.7,25.3,69,1006.1,450
2018-07-21 11:00:00,269.9195,11,5,0,1,0,1,0,32.1,25.2,67,1005.76,891
2018-07-21 12:00:00,218.27383333333336,12,5,0,1,0,0,1,31.9,25.6,69,1005.42,455
2018-07-21 13:00:00,257.436,13,5,0,1,0,1,0,31.8,25.4,69,1005.08,320
2018-07-21 14:00:00,261.21733333333333,14,5,0,1,0,1,0,32.2,25.3,67,1004.74,454
2018-07-21 15:00:00,257.35066666666665,15,5,0,1,0,1,0,32.2,25.6,68,1003.73,573
2018-07-21 16:00:00,229.9615,16,5,0,1,0,1,0,32.2,26.1,70,1003.39,253
2018-07-21 17:00:00,165.89683333333332,17,5,0,1,0,0,0,31.3,26.1,74,1003.39,114
2018-07-21 18:00:00,168.524,18,5,0,1,0,0,0,30.9,26.0,75,1003.39,42
2018-07-21 19:00:00,164.63166666666666,19,5,0,1,0,0,0,30.6,26.1,77,1003.73,0
2018-07-21 20:00:00,167.02933333333337,20,5,0,1,0,0,0,30.7,24.6,70,1004.74,0
2018-07-21 21:00:00,141.487,21,5,0,1,0,0,0,30.5,24.4,70,1005.76,0
2018-07-21 22:00:00,138.66633333333334,22,5,0,1,0,0,0,30.3,24.2,70,1006.43,0
2018-07-21 23:00:00,123.8315,23,5,0,1,0,0,0,30.1,24.3,71,1006.43,0
2018-07-22 00:00:00,123.54066666666668,0,6,0,1,0,0,0,29.8,24.2,72,1006.1,0
2018-07-22 01:00:00,123.2465,1,6,0,1,0,0,0,29.3,24.2,74,1005.08,0
2018-07-22 02:00:00,123.30666666666669,2,6,0,1,0,0,0,29.2,24.8,77,1004.74,0
2018-07-22 03:00:00,122.91083333333334,3,6,0,1,0,0,0,28.9,24.7,78,1004.4,0
2018-07-22 04:00:00,132.14216666666667,4,6,0,1,0,0,0,28.8,24.1,76,1004.4,0
2018-07-22 05:00:00,131.3465,5,6,0,1,0,0,0,28.7,24.1,76,1004.74,0
2018-07-22 06:00:00,113.91483333333332,6,6,0,1,0,0,0,28.7,24.0,76,1004.74,0
2018-07-22 07:00:00,139.44116666666667,7,6,0,1,0,0,0,28.6,24.4,78,1005.42,40
2018-07-22 08:00:00,173.19566666666665,8,6,0,1,0,1,0,29.1,24.4,76,1006.1,183
2018-07-22 09:00:00,226.64816666666667,9,6,0,1,0,1,0,30.2,24.6,72,1006.77,336
2018-07-22 10:00:00,225.8463333333333,10,6,0,1,0,1,0,31.1,24.9,70,1006.77,360
2018-07-22 11:00:00,213.513,11,6,0,1,0,1,0,31.4,24.6,67,1006.43,281
2018-07-22 12:00:00,201.1943333333333,12,6,0,1,0,0,1,31.7,24.8,67,1005.76,376
2018-07-22 13:00:00,232.76383333333337,13,6,0,1,0,1,0,32.1,25.2,67,1005.08,313
2018-07-22 14:00:00,221.80633333333333,14,6,0,1,0,1,0,31.1,25.2,71,1004.06,221
2018-07-22 15:00:00,207.3895,15,6,0,1,0,1,0,31.2,25.3,71,1003.39,137
2018-07-22 16:00:00,172.13433333333333,16,6,0,1,0,1,0,30.9,25.3,72,1003.05,56
2018-07-22 17:00:00,131.4895,17,6,0,1,0,0,0,26.7,25.3,92,1003.05,28
2018-07-22 18:00:00,168.6086666666667,18,6,0,1,0,0,0,27.3,25.9,92,1003.39,23
2018-07-22 19:00:00,174.75533333333334,19,6,0,1,0,0,0,28.1,26.1,89,1003.73,0
2018-07-22 20:00:00,177.31566666666666,20,6,0,1,0,0,0,28.4,26.4,89,1004.74,0
2018-07-22 21:00:00,147.75233333333333,21,6,0,1,0,0,0,28.5,25.9,86,1005.42,0
2018-07-22 22:00:00,142.9428333333333,22,6,0,1,0,0,0,29.1,25.1,79,1006.43,0
2018-07-22 23:00:00,122.46833333333332,23,6,0,1,0,0,0,29.1,24.6,77,1006.77,0
2018-07-23 00:00:00,122.80683333333332,0,0,0,0,1,0,0,28.9,24.3,76,1006.1,0
2018-07-23 01:00:00,122.70249999999996,1,0,0,0,1,0,0,28.7,24.2,77,1005.42,0
2018-07-23 02:00:00,122.23283333333332,2,0,0,0,1,0,0,28.4,24.2,78,1004.74,0
2018-07-23 03:00:00,121.30516666666666,3,0,0,0,1,0,0,28.1,24.1,79,1004.06,0
2018-07-23 04:00:00,138.89333333333332,4,0,0,0,1,0,0,28.1,24.1,79,1003.73,0
2018-07-23 05:00:00,147.8915,5,0,0,0,1,0,0,28.2,24.2,79,1004.06,0
2018-07-23 06:00:00,178.09416666666664,6,0,0,0,1,0,0,28.1,24.7,82,1004.74,0
2018-07-23 07:00:00,333.109,7,0,0,0,1,0,0,28.4,24.7,80,1005.08,56
2018-07-23 08:00:00,773.9558333333333,8,0,0,0,1,1,0,29.0,25.4,81,1005.76,221
2018-07-23 09:00:00,723.5288333333334,9,0,0,0,1,1,0,30.1,25.3,76,1006.1,292
2018-07-23 10:00:00,658.0740000000001,10,0,0,0,1,1,0,31.1,25.2,71,1006.1,390
2018-07-23 11:00:00,507.8565,11,0,0,0,1,1,0,31.8,24.7,66,1005.42,617
2018-07-23 12:00:00,245.4833333333333,12,0,0,0,1,0,1,32.9,25.7,66,1004.74,392
2018-07-23 13:00:00,702.6601666666667,13,0,0,0,1,1,0,32.7,26.0,68,1004.4,770
2018-07-23 14:00:00,615.3996666666667,14,0,0,0,1,1,0,32.1,26.1,71,1003.39,287
2018-07-23 15:00:00,605.6596666666667,15,0,0,0,1,1,0,32.1,26.1,71,1002.37,193
